iteration,mean_residence_time_1,peclet_number_1,mean_residence_time_2,peclet_number_2,fractional_recovery,MSE,R2
1501,3.5819531472459842,87.76950045449443,25.600795112282263,43.21521539882879,0.7435156570234589,0.26666399942888586,-19.736501492436933
1502,26.457780465219443,70.81958938992038,42.808818905089,12.422000803769427,0.28869273064745515,0.02672865814750576,-1.0784915127412984
1503,27.92367639600134,4.251737472826331,39.42805644291043,86.1117907161879,0.6951521205552634,0.007943787081544652,0.38226999885681523
1504,5.266100678744016,89.30567478216427,48.724624676275205,27.430214596176693,0.7415141649483397,0.30010051283641087,-22.336613662291096
1505,45.74860521540138,91.13720778673505,3.2463905816190577,22.93646344233473,0.8743656575085257,0.04318893445291539,-2.35848635608001
1506,20.799779728457562,26.409701682376642,28.287311712400985,73.61129718817801,0.7838761937847722,0.03314791715204163,-1.5776701578264438
1507,2.498450841181281,19.260976677091104,33.52889269301259,96.21472163821993,0.38648487902003625,0.11107382924117166,-7.637396239324319
1508,22.045438824815175,11.271353936738135,16.289837056338158,33.07914655518442,0.7764708330761488,0.017686775212584136,-0.3753706588727428
1509,38.28242066312372,84.00863223001026,43.99222264833059,39.15060966656702,0.8197713741554892,0.04107810343236408,-2.1943425245103594
1510,27.266958541512615,26.056628154672584,33.85469309008746,52.41848457301764,0.21167815879815313,0.04082913311431067,-2.174981930718381
1511,15.029694713937321,93.00274866849891,30.66278419917575,37.54711994219459,0.7956857955003929,0.05299492040076582,-3.1210258915175384
1512,8.189219520877288,24.493987176980443,35.500552149957116,58.53221587777109,0.076962213063249,0.03503319202197115,-1.7242741435075821
1513,37.39318535627094,44.39276321231292,2.710944162316726,96.94944968460156,0.6687653298848115,0.11390887769102222,-7.857857143448479
1514,9.857089214341379,68.56619680817883,8.956130581775462,98.22244311225043,0.3198915834709638,0.21900115270488937,-16.030111824755064
1515,21.90526528680541,95.2179815725703,4.324223597996763,76.7754667715217,0.30701290759711003,0.2934712130529341,-21.821101687865248
1516,16.06606423877789,8.116961000965231,23.695247588675716,54.92382713074687,0.20790287198888868,0.038806568250263164,-2.0177019101243134
1517,11.58146518673079,72.28135744887814,38.11891442280429,43.562485466839476,0.6091607270083322,0.03193943309230405,-1.483695224719594
1518,20.698246288925965,32.06452580452837,40.08726812863821,71.39483243562326,0.020806955867850058,0.03791381837920536,-1.9482793068737392
1519,13.900586080469411,16.247846804859172,28.869818732992346,15.223073386872235,0.07055888995652654,0.021242205237159577,-0.6518503493025165
1520,15.148692845566032,36.3033540467929,44.44892121088306,64.16193910024403,0.5208316100812288,0.013402911867515107,-0.04224605698170403
1521,15.832525652121566,19.809073811238324,14.035935646791177,73.97342797018207,0.6678867273343637,0.03506315576967495,-1.7266042041843495
1522,37.117727198201464,21.81963701836488,49.804837532536105,90.85845889303552,0.3167555335728189,0.03407512287342391,-1.64977213959533
1523,20.247316744372263,69.18467937635909,12.111099491896885,17.422301794379244,0.37005808039956267,0.015309833936975362,-0.19053338644504558
1524,44.814610632960225,58.57525047128416,34.920976858147995,43.43089473336724,0.594277981681123,0.03242633937384995,-1.5215583515592788
1525,28.53734502672426,80.41970772419566,46.88451411032095,25.673442662104975,0.8513145591278805,0.05159268537972921,-3.0119843685945042
1526,3.141422155563318,51.1436843647455,25.856366626141906,97.67674171617196,0.5041086325896708,0.1622985199546465,-11.620764364397628
1527,21.558569190234568,86.26274782277777,8.828093576357642,98.63606897740743,0.6680000567422697,0.041597226794216964,-2.234710937160272
1528,32.262398424455114,80.69782369131153,35.63649758134666,53.455853646447636,0.3104645411409438,0.047931398315583476,-2.7272729533584736
1529,39.88977079015322,41.279537880208835,47.15005317496159,4.321540960257838,0.6874637706519532,0.02573676103546502,-1.00135895645988
1530,6.626572491369338,22.92476882223022,32.206648039048076,94.86749901707887,0.2532794623345097,0.04125527309255263,-2.2081197082726325
1531,37.36938656252058,30.995088584818664,15.160161399835646,39.92627399351146,0.4978850792679655,0.012868313746969394,-0.0006742859578974247
1532,32.60290277622835,43.809953598686334,28.445965297020383,20.868114617816012,0.8308036819042391,0.040602044981046755,-2.15732295378701
1533,23.561062992403293,43.563841383569596,8.023223823332678,35.53129655793119,0.22940231473726547,0.09168143480534113,-6.129392095451251
1534,19.229753791863793,71.3242505824178,32.49716159595645,48.45445697775044,0.017002850280608817,0.04523146736629783,-2.51731914527322
1535,42.01846625250846,86.78963564596508,7.4423120943488135,59.115912142448096,0.3439332086299133,0.10333734637258739,-7.035786764876331
1536,29.10321598332428,4.900321237486081,1.8065173666599463,28.22258506083222,0.6082872458000428,0.11885278743105589,-8.242308707672551
1537,39.268999496884206,93.1057241636495,14.410921902627042,73.8880443358761,0.9154540461317323,0.034565474467808936,-1.6879031831203695
1538,7.383846650498009,72.65080189173975,17.787040459702887,49.89133412564142,0.2382421453538799,0.031150623566175376,-1.422355299004658
1539,4.613863704483524,65.4554880045337,8.373278932953433,81.93346054730208,0.1932636307582895,0.19155765890114018,-13.896032791072484
1540,40.78463631840678,28.008536047636102,48.75816685776796,6.265430321565268,0.48196439457458096,0.02294126277336169,-0.7839735800747571
1541,25.047990662823807,56.641156949836684,27.596246501934026,53.780151896543934,0.47274597616543246,0.055006600365096796,-3.2774594733733435
1542,31.98774411159805,97.74598817516735,41.55684630172455,42.3178108694128,0.05827834107363418,0.034146533550133445,-1.6553252236536755
1543,43.76756821284902,33.00597307266649,3.0742596789287155,52.21647715799403,0.0912462310219902,0.4830079745882389,-36.5599841274375
1544,3.437533712725547,88.06755087963174,25.557439166824526,19.536192917452148,0.34534322913169896,0.07355324095172741,-4.719695549589249
1545,38.406964099316276,25.195156483724467,33.30717969953861,65.15190973810245,0.7574623202792674,0.034314583457057346,-1.6683932311582303
1546,32.356142780754865,47.635553987562666,9.33472259647879,76.58048724108419,0.9050655663682325,0.03136230075702693,-1.4388158800857522
1547,34.93156009820759,75.77086772157202,31.80734408817771,34.977193920694205,0.6609133502788304,0.04630423003046533,-2.600740021860172
1548,28.033756815035325,66.44785267046225,6.4079550856545415,42.80297523810116,0.34122294125871505,0.11494781590229003,-7.938647740659372
1549,5.711725445571714,16.349338463555462,36.67714224403925,40.169237921282566,0.0489683221323488,0.03355898145547325,-1.609635610830424
1550,6.09506251179155,20.646578128345244,38.965939114706636,32.39759352662381,0.08676704874589403,0.026813913057220508,-1.0851211611614966
1551,45.3130805227186,98.95290121616578,22.735611939464803,26.086722721351524,0.6046861897504542,0.022858632354411153,-0.7775480190333035
1552,1.8127587545004684,55.28709067997702,5.517213863744382,38.58561602934583,0.3820845804868711,0.2572192282089537,-19.002050974491866
1553,48.615317174361174,97.26945426881865,12.047561492204652,85.91425167994552,0.6673018466660424,0.021385244023661928,-0.6629734255937854
1554,30.448678413400895,23.034084216624976,11.067389694074794,11.747667083257678,0.983359567141688,0.03152909893534886,-1.4517865498466356
1555,45.56242208767344,2.4282052419386044,24.24933837158045,50.84547680292912,0.10448166540984685,0.04934520926115327,-2.837214650946528
1556,10.754524065335465,70.16793288524727,46.16121468937259,35.29037306891303,0.6721594736025625,0.05069668308209917,-2.942308848007454
1557,11.555307908405327,9.044902867375688,11.046438750452678,76.61155804236309,0.44306447489912654,0.06799728658673763,-4.2876497682754255
1558,25.780607535280215,42.639527753713,14.615394641342506,89.28867188111575,0.3150884041658585,0.04038009487722467,-2.1400635236839207
1559,44.25027422552753,86.0667205874654,5.097135313258544,66.6946103140025,0.8977325313695066,0.038349122971355155,-1.9821297491685796
1560,12.872596338622683,58.56927670723169,35.73565936015825,21.861673280227546,0.8645995715220066,0.04955367754881529,-2.853425699185089
1561,15.657597493851982,54.67831189063123,1.6490162825303014,9.373454529813769,0.8519647589021082,0.05395172866426093,-3.1954298456562134
1562,45.741220884266575,7.341050978419604,11.883874765296454,82.60026849087059,0.5535150851908625,0.01402152824806281,-0.09035131125654794
1563,43.091918687180446,27.353644091067558,11.936116579475732,14.772270008435111,0.03590034517888038,0.03179204787209902,-1.4722341581890905
1564,1.1729750393227594,11.482508945314375,10.047044083131732,58.666940065198006,0.7106667519924367,0.3078312046082004,-22.937772805657332
1565,8.822114055739007,8.030876319531338,11.533750807275961,75.4916493086838,0.1101886222858282,0.09749038815775218,-6.581111750596871
1566,31.42330964807001,41.765417134597186,48.163424780169414,13.552647227755699,0.9422787528394424,0.04203664661686267,-2.2688813907183607
1567,8.886654351786254,49.318768225703174,18.726736561040493,4.051511928638426,0.7361530416699439,0.10226283334566914,-6.952229775428735
1568,48.500730667461134,74.27523549143905,22.979194146620948,83.67447728952125,0.996776001274581,0.04205284542865401,-2.2701410533860105
1569,44.8892619776687,70.87619486670437,39.90442636077151,73.50923581834438,0.35476166784672764,0.03758416224446443,-1.9226443694817896
1570,49.14176764754573,5.927770550435615,44.80886862452377,96.28118126179263,0.48619897496414743,0.025984092700786145,-1.0205921242592186
1571,16.35868218742289,86.55744797227315,30.076398710614985,73.98425363300319,0.577572732239229,0.03268126925055425,-1.5413823764747803
1572,9.901120939236005,40.86841874166148,33.870166237912414,93.63856969918416,0.7815594568886828,0.06317125432663609,-3.9123646702551635
1573,1.8969130336802973,39.352557127242456,23.083994145090326,56.85135328340012,0.5839165794544106,0.2766617541453112,-20.513953477114978
1574,46.72727999247553,83.14021141231125,33.37696861673438,1.595799967757333,0.7498092117183632,0.024533620032897763,-0.9077995136825232
1575,15.251804497055181,96.92321810917507,21.668844475311573,37.465384300805376,0.1941515597052754,0.040733567469835974,-2.1675504921532975
1576,47.89868080410238,35.22179446416285,44.31277829033462,88.92674527280208,0.8522015391080244,0.032972990463106984,-1.564067393471566
1577,17.768837509292347,3.9908338805352654,26.78603713366805,58.26290950912368,0.9306582560171677,0.0054831862414402585,0.5736128614194218
1578,42.69423100102244,63.875048751569615,12.002074076672894,39.44063578955543,0.2226609990589272,0.03284870143349428,-1.5544023481201985
1579,43.358329242921556,51.858934824826804,13.39059746445141,41.73858163521564,0.6697824032092976,0.012428008650041839,0.03356500888175251
1580,8.549466945728653,31.116901774160805,30.923105293605737,89.74966180310228,0.4291460131927671,0.028305083799728833,-1.2010785622119835
1581,18.62241347922932,79.24742290550189,15.207442363541965,73.1148113884674,0.8938938854666996,0.0694652973491401,-4.4018061877046275
1582,20.578184336452942,48.089886389158195,9.051546028601031,25.25828467270093,0.06517867717235974,0.09337529815625241,-6.261111412567106
1583,39.497347942807565,20.453160103230793,31.905760256999613,58.345628738330966,0.16744764382190688,0.04621265661443995,-2.5936190295922064
1584,21.81541609165275,71.19657308647578,12.13560665966071,89.40249163595612,0.35818374246945056,0.03839557806725923,-1.985742220921832
1585,40.35056303945911,9.273936367227353,30.965659383478627,41.810459640838246,0.3903306310762583,0.03232256550657386,-1.5134886197685034
1586,32.81209018998118,48.86699468648217,27.743764853862316,11.500285903333817,0.731102042371594,0.03536226766557258,-1.7498639403653522
1587,36.572244120660535,78.01200790777196,36.11186981209348,17.107798649546176,0.8962013160813586,0.04517589686912302,-2.512997835684866
1588,15.640958996386955,60.190687931428954,20.557853098305742,88.86258108870436,0.9663986611939551,0.06100669742999696,-3.744042971736606
1589,40.888586700628636,71.71120748799113,44.70248306565514,73.04873740927806,0.0522225995915686,0.039048265972854095,-2.0364969675597364
1590,27.390467116468976,53.2344587986969,30.598403315932753,27.714362562822533,0.9108548528056464,0.052085885650412146,-3.050336932761361
1591,21.422690030484375,12.72926411510299,48.01450049597478,56.65850428117268,0.1092982540121932,0.02979558083081543,-1.3169835736713296
1592,32.638559792450025,71.90471719877218,28.979908995248838,92.32934979650942,0.7972239027006423,0.057103164579941405,-3.44049388020451
1593,31.007773899091823,49.34296869316175,41.060882561703075,23.938564478121858,0.6853477005420512,0.03865144648477788,-2.005639229266064
1594,19.46319015835655,26.266356844165298,47.38232685134108,8.494238384974357,0.377296559966347,0.014973258952658927,-0.16436042091710612
1595,47.91678205537854,85.41623211822615,39.188133139219154,5.926518579717337,0.28306155964727797,0.017736548712912612,-0.3792411785756491
1596,34.555682671996955,44.697879977350084,42.24085495095728,76.90366841352011,0.5479231481436825,0.03514135108880416,-1.7326848800734727
1597,45.707920140694526,20.12427685646144,18.777816085566716,92.21394636096757,0.4562985243164798,0.0295036524595255,-1.2942824474604304
1598,37.037849909754485,58.33445882451816,16.38344351974726,64.61470299802251,0.5744545534073168,0.02152020234639884,-0.6734681435416314
1599,34.31802248714171,89.42890447871986,46.09583305211999,2.618977418624854,0.011464225119046155,0.007285477731524128,0.4334618839572495
1600,15.756483681481992,91.89355083632987,5.289746404950986,5.498423403210761,0.9098092499390847,0.0687325924779113,-4.344829109102746
1601,46.391469229609456,41.310300704735724,39.95875784792003,34.54617902084241,0.7124143297379808,0.0320190289649382,-1.4898848113724785
1602,42.18821335274506,83.4981917408642,42.2353258140426,93.41457545193182,0.57339521388382,0.03992606367310986,-2.1047568502600464
1603,7.8698683475796445,91.90919054323771,5.081861846273194,28.034641234376974,0.20621104054296063,0.24405513502691573,-17.97837609336601
1604,48.151848395368226,22.644473150823796,17.530527622482627,95.65320535258552,0.03675389968523348,0.07829773692696505,-5.08864016934327
1605,43.46070139227062,13.32291514677131,6.95462042394373,52.952271027041974,0.5388367298925606,0.049743311351663405,-2.868172127815119
1606,3.0551354660638186,30.139437204546564,29.3265371659382,84.30446091959973,0.24871044487063312,0.07141114634713888,-4.553120578614073
1607,18.343659640578526,32.365859354679536,28.065394510475894,77.70148862804157,0.15408821119471522,0.04812816190097272,-2.742573812832643
1608,41.71560596912034,77.29444324993366,20.902901251935663,57.098808764357194,0.11355656317564183,0.05188440697823002,-3.0346694156036387
1609,28.652329180933496,24.790074162532477,8.43424117114882,11.359785456522165,0.6440371450783026,0.012559468269965445,0.02334235936558471
1610,35.76188976180975,34.79927749599386,38.82884476978647,74.84492997559555,0.9617315690597117,0.036541946476353226,-1.8415989007377318
1611,25.885876440650467,85.6276151181042,20.092684088257155,46.225929422773554,0.6507997405917638,0.05232764579212869,-3.0691368440739257
1612,28.442652918010417,54.397692539023815,11.470149426354368,26.711756863284542,0.7433779383923568,0.019499089577548544,-0.516301041730334
1613,32.394389899117286,67.63530673468021,8.879354849093442,45.246979250641736,0.918665322296551,0.041392003736429026,-2.218752246623805
1614,6.978362472071699,69.27451271618072,40.74205857946168,70.92660935435104,0.23445956605896617,0.029323891144823554,-1.2803037297535678
1615,44.112901448725395,76.63328488864062,24.118190094400084,74.74560319827522,0.15813580379661393,0.05384338081393714,-3.1870044287842196
1616,23.57501925613319,85.51484330990422,21.586547068695896,71.59875667567205,0.8937149210774051,0.07996785248481197,-5.218512794939551
1617,18.421446365475866,64.76419767445867,26.51979882215355,82.4114841990328,0.6481590163093534,0.04289364471350508,-2.3355238409482437
1618,5.170292235271622,82.80499509445494,19.903403431015047,74.65222069350257,0.5140179514836766,0.15509733842683066,-11.060781345247399
1619,31.301426415868747,88.70996884512645,13.573194501420357,52.44686160463075,0.4232385963864461,0.02095642847901332,-0.6296275888830547
1620,19.757329441742673,59.48841554832079,26.33498550451369,54.232603132619246,0.3809427081616594,0.04611279483555049,-2.5858535121942308
1621,45.33920732163325,54.908080775667294,38.35677100172499,74.31145762459546,0.4273465140559223,0.036530694206517875,-1.8407238943224158
1622,7.130088191695496,73.44442449501356,25.99942886422399,52.54644150313344,0.9789550645018749,0.29274538319005,-21.7646592281887
1623,18.51535755864001,17.768292027926364,30.321602984356264,70.99115500595526,0.16594142077309515,0.04224408620987791,-2.2850124449265166
1624,41.42987638884989,62.41524824133178,16.82500562867761,42.904945638422504,0.014525027803251586,0.04763138522899217,-2.703943138193415
1625,10.453597654418484,1.1105500569865778,7.347541336955949,56.634997788828336,0.1916112793336538,0.18469837431302213,-13.362636586848481
1626,1.3270285104963302,68.59769427106137,12.966454138488833,25.787114916517712,0.9554998628354482,0.7913128937988817,-60.5345942398988
1627,8.906871067446156,14.969929494625722,32.429603574574635,53.10743669429825,0.9084103557060417,0.06808455421435994,-4.294435930990705
1628,48.479725085150626,4.635066420108242,38.80400038265001,13.143762227275019,0.490896038756792,0.01905067608945193,-0.4814312168381141
1629,41.93829779098801,87.72681384402524,35.75208119102181,51.73674074819594,0.34051976575095316,0.03788014884317183,-1.9456610742450215
1630,13.00837040375035,97.388568533772,36.02171302775792,90.37855402887787,0.27548537076410057,0.026811212359917347,-1.0849111477596969
1631,47.34853191561946,81.2556876833782,14.463892782669765,54.795005465278,0.0758105081752333,0.05019454439240473,-2.9032612086164615
1632,14.719822754044227,32.465762976473044,39.00776364196468,58.908054586270154,0.37955847121809944,0.012770978130697186,0.006894790319435518
1633,27.137582012704332,66.67461112411964,19.490215999760412,1.1848887744993895,0.23012559944099503,0.017003751437033733,-0.32225691434252934
1634,33.35458696854104,52.521955620947836,20.582059536505227,44.95932509515418,0.9942588143145709,0.04701465555914351,-2.655984599558141
1635,12.114398622290212,34.00931269262846,29.089204997895926,89.6207902217239,0.723854042830507,0.0227433057626203,-0.7685799166726153
1636,1.5372337575400952,55.4275917739117,12.821629027035408,26.46409297163963,0.10543715610803989,0.039598424746996326,-2.0792787763734903
1637,25.374576577705284,72.32398281623374,21.959865429832977,43.777937402274226,0.5356948817426849,0.05628915029793203,-3.3771939656682246
1638,15.405826316683557,57.53215269551165,30.996722931237162,63.49871364383953,0.973086414845562,0.057760343209108715,-3.491597837445502
1639,6.601213429003155,35.89815622574109,43.707376206615805,3.3500549222588405,0.2130472018944062,0.009576273269586879,0.25532353309007794
1640,11.698277099886665,86.44619468817613,9.712873190046105,80.38359156233216,0.8757426155652025,0.11693008325115993,-8.092794119346728
1641,48.492634976032306,74.34551001312927,27.081769187042745,73.9038128904304,0.9229795546921828,0.03733292291095368,-1.9031073310159208
1642,7.660944847624405,31.022534915951397,4.438460435080367,77.64550724336246,0.17385827178428198,0.4433201926379877,-33.47375669739264
1643,49.51093600552603,70.28430402182092,27.27719612828245,50.92304457724408,0.5246128846122841,0.02679954951658573,-1.0840042140578472
1644,16.46780371857426,83.22978175456814,18.633353645448636,41.09179817060534,0.30175317738584995,0.0539631412053852,-3.196317315193019
1645,32.80699017767148,65.73760879846272,40.34181268025731,37.47437089288646,0.04185966364440292,0.03383821522913917,-1.6313495713828918
1646,47.43566593779589,72.63315875123787,24.975870396104472,21.331095709564284,0.883147466822468,0.033656308571123866,-1.6172040260768235
1647,5.033816913475596,32.99264798098643,24.75815262453021,54.65357431600539,0.46327191412090934,0.0915845947766514,-6.121861557381796
1648,47.27125433242505,46.26318191510092,17.26600263714818,38.397748755608376,0.1114943842965028,0.03497962686069547,-1.720108774169709
1649,36.31056493058068,44.206645103396404,31.732508418009058,53.5347439600044,0.7913778160455968,0.04057094516582502,-2.1549045494799373
1650,38.06859090576076,25.509289534031158,25.22750973425657,1.4834578572283452,0.08912785528657412,0.0068212000057088495,0.4695653541477999
1651,49.033776691835925,70.92369124794905,7.2925901307256265,78.32317364646399,0.8587043986698997,0.02926252564226844,-1.2755317851414585
1652,20.6428385007577,91.35467780655178,7.717305340523139,45.74781085783005,0.39999814939144795,0.06933456286005897,-4.391639926290451
1653,39.235800855940674,91.07227743266753,18.619128322278872,17.37902999101443,0.20186601346091584,0.013991101104301233,-0.08798521567044015
1654,15.332234142830426,10.797785002445869,32.642651348184714,19.575967778466303,0.3163729242509284,0.010202336142467011,0.20663921977578537
1655,45.81783151109155,23.367733524407885,39.528296507183406,50.52589773056903,0.6830289704063105,0.03013471295475003,-1.3433553891738512
1656,19.89481204468516,31.62928054175985,37.26818686503559,3.048992144710584,0.1515632068091908,0.007193688543345069,0.4405996552414915
1657,44.94621989137333,73.90487320308623,45.918814822970766,10.691588866481593,0.1742189489994206,0.023604962154673247,-0.8355846083371858
1658,33.12221910936493,64.9733627956208,49.48701377660076,44.0677415394471,0.15371582199658596,0.03104618723536496,-1.414234052288367
1659,8.174066782268238,4.670441892346044,16.171438634958008,80.81556012781186,0.9371888133198008,0.06893566262920793,-4.360620383907182
1660,16.991983131761682,81.70484186497266,22.883815188605105,95.74109125221462,0.85708226563558,0.06345593697582581,-3.9345023498535987
1661,34.6067765693897,91.08886768824182,35.40231736076262,95.60826115521876,0.6294092049659954,0.058255004851987674,-3.5300640417992186
1662,11.84233037592742,30.301234586169215,17.430744173638995,51.963143895608425,0.30687991293294153,0.029326167818707127,-1.280480769967041
1663,15.33135602226169,66.29332161685893,49.84659822143225,68.59933870864322,0.8823985313864393,0.052039402545736045,-3.0467222829715377
1664,31.982415878651118,6.079854884324329,34.72658004915209,28.775968180258186,0.24348179299016545,0.02670384172075098,-1.076561721425112
1665,39.39165966484659,7.287535063109274,49.27569675558779,67.17843806049586,0.6897497378069891,0.019863634422813012,-0.5446490180003842
1666,16.21954550702645,87.64131123232971,26.127311242817065,11.148148226535822,0.14415486147222561,0.01977465996967067,-0.5377301279952602
1667,40.002610785514854,39.629946258174,13.367663051650409,9.284711489279578,0.6125968399089469,0.005768061868523944,0.5514601753469431
1668,44.19209420790322,1.572931509648812,11.749568716900098,46.60941011844377,0.3468026428893017,0.030073603163593702,-1.3386033293598918
1669,13.76674020921587,48.87340119553888,29.80716915648798,87.30132349873543,0.7466891079543986,0.027740774479185486,-1.1571963692924112
1670,44.74758979763168,73.99449476742953,37.38086772489614,88.27030120155294,0.543773037571701,0.037353087318169186,-1.9046753689258522
1671,27.25156078100869,99.77358680578303,27.567561141957253,83.73927398093382,0.4217959461019181,0.06840223658089407,-4.319139756335951
1672,35.12964011641856,64.1825152469677,42.64307794726403,99.95755561250787,0.9355999655265698,0.046405252576656356,-2.6085958036092887
1673,21.129863910299648,30.164955991543074,28.631569305153512,11.214705032816395,0.814262266950753,0.035837078751555944,-1.7867865126443498
1674,36.02814289034158,15.413188878277497,12.797954610117566,24.96849928787442,0.7837141142817959,0.009304250967156388,0.2764767104683775
1675,19.576775841193474,37.13119987826499,16.037831664649026,69.70919416678142,0.789693209959012,0.04611749906742123,-2.5862193257701813
1676,32.15006878062913,69.58861454307588,49.57683749165659,59.715633691321194,0.3341543027990254,0.030231545859288476,-1.3508853732503634
1677,16.488729980904488,15.218012865895876,17.002768807882532,24.074996110542543,0.19024589958808263,0.026550456119417653,-1.06463404930672
1678,19.186628476947565,30.23155200925515,21.107259730566316,38.54280875963307,0.4575851558907114,0.04384479066014858,-2.4094874782758917
1679,35.23160673269241,62.17974458911196,32.832221685089934,67.00383309779582,0.14341457509454741,0.05333390931583947,-3.1473865707183286
1680,19.48908910309401,33.61060308066731,38.74901416738586,46.019451783566275,0.9427684139507027,0.038941449618011034,-2.0281906438476356
1681,7.57524792913789,44.9406072870366,1.3093565509520735,10.370286355259557,0.49569188711203954,0.19212901447170333,-13.940462919125276
1682,38.480333824830495,47.747563651322565,41.40803961236122,9.15322428345923,0.738818297733084,0.031502259196325724,-1.4496994203897091
1683,7.388898668483792,81.50525785028809,6.679753183511509,86.98397711808332,0.942479793453578,0.31433674870908185,-23.443661209213726
1684,22.98718988478463,37.90881755984862,34.53481290430379,74.29575785748762,0.0995194714900871,0.0464446636222027,-2.611660511280893
1685,6.326635095287184,85.50298737260047,45.70595734553235,76.7630371570763,0.9914874207582571,0.36323810274303975,-27.246360497753347
1686,10.816227053659603,94.07525973534797,23.40890982556481,75.87468542772123,0.11687193700936381,0.051878815442324124,-3.034234602907114
1687,24.052204182306586,20.58773684482035,25.69969674274851,48.42484124384874,0.988087061603431,0.03248032243943154,-1.5257562182469324
1688,21.538221048687436,85.9588914778099,29.28828908046479,71.85311854413335,0.1501726163668269,0.051772379954665826,-3.0259578964397944
1689,6.896376285510433,66.36136922224915,18.33639741705099,24.176108046459976,0.8009338029906649,0.1810862716270453,-13.081749879610113
1690,12.53190465633176,81.06799408617499,43.579561277606714,80.2827515695392,0.3113840145820849,0.01788124331962108,-0.39049301584796114
1691,30.489614769757125,60.67276318145023,30.311908452799358,2.6718012109354463,0.7471831345749498,0.03282316104084664,-1.5524162592915993
1692,30.866448896868576,70.70340141362901,15.862929114911232,88.88808971507221,0.8032053822485802,0.037270176621876996,-1.8982280127732256
1693,34.63796086501314,71.42209499776321,3.6994081193082717,56.33259808642544,0.41514001367095654,0.1673131977067188,-12.01071903736678
1694,18.452479609465534,45.22943270707148,29.642879499667426,50.76698331424978,0.7576164583615046,0.03568255301493016,-1.7747701805746923
1695,47.559142541164135,1.5870408686040327,23.470976176899647,4.436195537552295,0.9473396521860671,0.0024846216026537956,0.8067892190850026
1696,1.3014783770173644,83.35371099443634,31.229741594296758,50.46407946737666,0.3791769852278824,0.15047627533719393,-10.701435194810427
1697,12.186030069702225,24.806279041254108,9.384368857585454,78.02123945678163,0.6500927123843673,0.07667320494038275,-4.962312243427424
1698,35.47110367034428,15.000042296458439,39.272562415213024,50.88897423997422,0.8531658371055519,0.02625191587770082,-1.0414187664744956
1699,4.9430322872247885,6.49279733066624,42.30708760205929,11.609804926573647,0.05397450711781555,0.02062897971061839,-0.6041643021662104
1700,2.3299940317956023,3.5125915047100658,19.86965157379235,12.604554432377368,0.057484240054146325,0.014782252106459432,-0.14950722078598844
1701,12.95694508977319,61.67547256407179,21.97059905605115,61.02468914822576,0.027510755143433006,0.06398840627743999,-3.975908578258058
1702,39.180935207572475,68.94766405746223,1.1543206351692252,37.84284905539578,0.7121479393404672,0.09349999240060308,-6.270807968493719
1703,1.5689879152374329,61.82508705767277,30.767791150517237,15.108806897212332,0.5798389227276927,0.29795183214300164,-22.16952653954083
1704,25.39032827470823,82.31359486345589,37.90774823729407,75.06931522672795,0.07769007779657319,0.039966265432085715,-2.107883045909954
1705,19.172686141438817,24.332671458943384,38.979729580845095,22.518637772079355,0.7723408870844611,0.021455045113922763,-0.668401343930972
1706,28.055049381662073,43.11317992895649,36.889963787007694,36.350942496509894,0.9070852763190632,0.045056324096402214,-2.503699539007061
1707,42.29259256922828,77.2522713990359,38.52145440759231,57.319364555768935,0.36029478195930636,0.037782424108701765,-1.9380617391021953
1708,30.524263749892732,28.03997581464726,3.8193317607180544,86.62634328592367,0.6234195396998988,0.08916957211501145,-5.934062975141147
1709,17.36960132669397,69.31388279243183,33.38345996770652,28.68693714860845,0.2675305316828599,0.02337640602635591,-0.8178114762079578
1710,31.801616830458862,57.770821168124705,20.19679596475596,98.23200663139474,0.7192047587996352,0.03655583450465499,-1.8426788707382689
1711,23.250009867298168,93.4370685628571,44.91679175300397,26.604556499084804,0.22022025464516143,0.024218539281614337,-0.8832979968552797
1712,21.434248904533096,84.21767574213011,15.24004165130776,65.73779888525173,0.5884527533470971,0.04460366495838777,-2.4684995610906384
1713,26.50568487343362,99.6984597520996,19.33242630878379,76.83827673563596,0.8453012477150594,0.059973879000964715,-3.663728265061118
1714,40.7553075171245,39.185540118340946,20.38451364225421,19.333409241956986,0.8061311700581707,0.02307475111183895,-0.7943539881387816
1715,45.357040268542995,99.225874546675,37.30523616569293,57.31299619017983,0.38456247976916547,0.035902746287545056,-1.7918929948127689
1716,10.82583602659928,54.01432183909317,24.415045226096048,80.15045455243255,0.09978773748901494,0.053599180848450924,-3.1680147902893223
1717,12.24291464849458,88.66571234410142,14.53815094629811,6.357232496982956,0.9967068380486572,0.10545489846583556,-7.20045324492612
1718,18.389962300636,99.74695031868362,45.88614737901611,32.35246563246672,0.05534100294053972,0.027701600052894605,-1.1541500617631382
1719,5.50888787300653,46.7082026226562,22.84714005866074,66.7082856903941,0.7274190244666259,0.20109066724138708,-14.637344862061886
1720,35.21816368305956,72.29066642980793,29.067396647657564,31.793026216171743,0.3234514357301107,0.038642849043432057,-2.0049706693716627
1721,49.93931747230602,35.77237726151683,32.07456820797245,26.564322153833114,0.6827309316938176,0.025970981858012263,-1.019572590271391
1722,8.453941302511115,40.92698596781452,10.427087438956397,89.53310293385155,0.26965692339063746,0.14578382169291204,-10.336537525060328
